datetime,power,capacity,spot_price_prediction
2021-01-09 13:30:00,0.0,580.0,12.567967527214648
2021-01-09 14:00:00,0.0,580.0,17.68591801223684
2021-01-09 14:30:00,0.0,580.0,19.82436418362532
2021-01-09 15:00:00,0.0,580.0,24.312331175783868
2021-01-09 15:30:00,0.0,580.0,24.519011944344044
2021-01-09 16:00:00,0.0,580.0,31.139585202760077
2021-01-09 16:30:00,0.0,580.0,28.956990183322677
2021-01-09 17:00:00,0.0,580.0,35.42379452842701
2021-01-09 17:30:00,0.0,580.0,39.556866259374445
2021-01-09 18:00:00,260.0,580.0,41.46290861020253
2021-01-09 18:30:00,300.0,450.0,42.426746251483465
2021-01-09 19:00:00,300.0,300.0,42.01396515466424
2021-01-09 19:30:00,0.0,150.0,40.84373680219585
2021-01-09 20:00:00,0.0,150.0,40.446742003694894
2021-01-09 20:30:00,300.0,150.0,41.48980331711995
2021-01-09 21:00:00,0.0,0.0,35.29370322098539
2021-01-09 21:30:00,0.0,0.0,31.97186856985748
2021-01-09 22:00:00,0.0,0.0,26.853033347449625
2021-01-09 22:30:00,-300.0,0.0,24.003616618524543
2021-01-09 23:00:00,-300.0,135.0,24.376932010866696
2021-01-09 23:30:00,0.0,270.0,26.60162281369629
2021-01-10 00:00:00,300.0,270.0,34.372356858834365
2021-01-10 00:30:00,240.0,120.0,31.863824034833783
2021-01-10 01:00:00,0.0,0.0,25.6418876868418
2021-01-10 01:30:00,0.0,0.0,21.48652373519492
2021-01-10 02:00:00,0.0,0.0,17.97953733919779
2021-01-10 02:30:00,0.0,0.0,14.510548210368654
2021-01-10 03:00:00,0.0,0.0,12.559018657772413
2021-01-10 03:30:00,0.0,0.0,11.463834294817346
2021-01-10 04:00:00,-300.0,0.0,10.018710720122016
2021-01-10 04:30:00,-300.0,135.0,9.536264660314885
2021-01-10 05:00:00,-300.0,270.0,9.935457889359084
2021-01-10 05:30:00,0.0,405.0,10.881656008761013
2021-01-10 06:00:00,0.0,405.0,11.348466061575207
2021-01-10 06:30:00,0.0,405.0,12.18570054761669
2021-01-10 07:00:00,0.0,405.0,12.54341160638343
2021-01-10 07:30:00,0.0,405.0,12.57987522023764
2021-01-10 08:00:00,0.0,405.0,10.724915363349837
2021-01-10 08:30:00,-88.8888888888889,405.0,10.489528872656235
2021-01-10 09:00:00,0.0,445.0,10.504628859271122
2021-01-10 09:30:00,-300.0,445.0,10.257932278021428
2021-01-10 10:00:00,0.0,580.0,11.628411568917072
2021-01-10 10:30:00,0.0,580.0,12.633335823989228
2021-01-10 11:00:00,0.0,580.0,12.664002568136397
2021-01-10 11:30:00,0.0,580.0,13.531889885844535
2021-01-10 12:00:00,0.0,580.0,14.518715152494778
2021-01-10 12:30:00,0.0,580.0,14.64085932674709
2021-01-10 13:00:00,0.0,580.0,16.982719878574002
2021-01-10 13:30:00,0.0,580.0,23.32713985424175
2021-01-10 14:00:00,0.0,580.0,23.302299836028027
2021-01-10 14:30:00,0.0,580.0,29.724159595127745
2021-01-10 15:00:00,0.0,580.0,29.2446235570862
2021-01-10 15:30:00,0.0,580.0,36.29183785538679
2021-01-10 16:00:00,0.0,580.0,39.60066212780271
2021-01-10 16:30:00,0.0,580.0,44.80220537645064
2021-01-10 17:00:00,0.0,580.0,51.01249742219417
2021-01-10 17:30:00,300.0,580.0,60.101171650123874
2021-01-10 18:00:00,300.0,430.0,62.8778606711782
2021-01-10 18:30:00,300.0,280.0,63.51987136784696
2021-01-10 19:00:00,260.0,130.0,57.797881412408174
