time,spot_price_nsw,spot_price_sa,spot_price_tas,spot_price_vic,inter_gen_nsw,inter_gen_sa,inter_gen_tas,inter_gen_vic,demand_nsw,demand_sa,demand_tas,demand_vic,period
2021-01-05 21:30:00,39.67,35.07,35.31,33.7,57.25,191.27,100.87,229.35,8231,1417,1145,4759,44
2021-01-05 22:00:00,34.36,29.07,35.31,28.09,48.53,200.88,91.92,247.97,8023,1377,1117,4623,45
2021-01-05 22:30:00,38.01,32.36,35.48,31.12,47.98,199.56,90.11,255.71,7907,1347,1090,4516,46
2021-01-05 23:00:00,35.13,26.93,35.3,26.09,41.08,190.38,98.0,261.46,7714,1314,1069,4481,47
2021-01-05 23:30:00,35.41,34.09,35.3,33.01,37.66,179.47,96.09,248.3,7498,1295,1038,4625,48
2021-01-06 00:00:00,36.83,38.67,36.34,35.27,22.06,180.93,96.03,257.11,7340,1449,1033,4633,1
2021-01-06 00:30:00,37.54,37.56,35.34,34.53,16.72,194.75,110.22,276.16,7127,1451,1006,4470,2
2021-01-06 01:00:00,35.29,29.86,32.97,28.43,8.91,201.15,124.97,260.97,6904,1406,999,4334,3
2021-01-06 01:30:00,31.85,9.6,35.31,9.09,5.91,201.39,118.32,252.19,6614,1344,995,4237,4
2021-01-06 02:00:00,32.8,9.45,35.48,8.94,4.67,200.24,115.51,252.16,6384,1299,1016,4095,5
2021-01-06 02:30:00,32.38,7.2,35.65,6.95,5.25,197.15,101.34,261.68,6246,1272,1015,3995,6
2021-01-06 03:00:00,32.3,9.11,35.32,8.75,5.18,190.5,96.33,268.32,6155,1260,1015,3934,7
2021-01-06 03:30:00,32.33,9.54,35.32,9.08,6.01,178.62,105.6,254.37,6126,1236,1010,3934,8
2021-01-06 04:00:00,32.75,9.19,35.32,8.84,6.91,190.81,117.1,283.66,6140,1226,1013,3940,9
2021-01-06 04:30:00,32.98,9.51,35.34,9.18,6.27,204.69,111.38,269.01,6277,1214,1030,4012,10
2021-01-06 05:00:00,32.82,10.94,36.93,10.54,8.2,186.21,104.94,275.23,6395,1233,1040,4125,11
2021-01-06 05:30:00,34.42,22.81,35.63,23.12,9.21,202.67,107.31,268.04,6611,1248,1058,4317,12
2021-01-06 06:00:00,35.62,14.13,35.34,13.94,18.4,204.66,104.37,266.03,6774,1299,1072,4436,13
2021-01-06 06:30:00,32.95,24.59,36.43,24.87,29.1,191.34,94.06,263.97,6953,1311,1100,4605,14
2021-01-06 07:00:00,32.77,31.24,40.08,31.79,36.77,176.71,92.91,252.49,7093,1317,1110,4709,15
2021-01-06 07:30:00,31.3,27.03,35.34,28.94,52.68,191.98,102.01,230.59,7314,1323,1109,4701,16
2021-01-06 08:00:00,32.52,19.19,35.34,21.32,57.67,184.28,97.49,236.25,7455,1297,1107,4734,17
2021-01-06 08:30:00,34.35,-21.03,48.31,-23.42,58.05,179.22,83.57,234.79,7466,1233,1095,4719,18
2021-01-06 09:00:00,34.71,6.31,36.93,7.04,56.68,172.61,97.64,216.67,7440,1188,1089,4682,19
2021-01-06 09:30:00,35.96,0.92,35.34,1.1,51.64,168.49,104.61,214.64,7519,1124,1052,4641,20
2021-01-06 10:00:00,34.72,-11.71,35.34,-13.26,47.34,166.64,110.29,215.24,7609,1057,1038,4559,21
2021-01-06 10:30:00,37.46,-31.2,35.5,-22.84,53.07,156.87,98.32,205.71,7608,979,1039,4513,22
2021-01-06 11:00:00,37.83,-52.23,35.5,-11.31,52.87,157.8,108.26,204.07,7467,840,1046,4434,23
2021-01-06 11:30:00,34.0,-68.43,35.34,-18.47,52.48,136.64,126.01,194.18,7358,709,1041,4375,24
2021-01-06 12:00:00,35.95,-91.95,35.34,-28.68,67.92,104.16,123.05,191.55,7360,633,1012,4314,25
2021-01-06 12:30:00,36.59,-119.57,35.33,-50.15,61.76,85.42,126.55,189.78,7303,580,1024,4281,26
2021-01-06 13:00:00,33.64,-89.97,40.33,-36.72,62.01,58.01,130.98,193.35,7290,564,1034,4263,27
2021-01-06 13:30:00,36.9,-142.71,40.33,-41.08,76.04,50.67,129.76,205.78,7370,582,1044,4250,28
2021-01-06 14:00:00,35.53,-185.85,35.32,-38.92,132.95,49.37,130.86,225.47,7500,591,1046,4229,29
2021-01-06 14:30:00,40.52,-160.53,35.32,-40.41,143.0,57.38,138.77,252.3,7664,619,1044,4226,30
2021-01-06 15:00:00,32.02,-139.2,35.32,-46.23,113.64,62.05,145.68,280.74,7767,651,1037,4254,31
2021-01-06 15:30:00,37.08,-96.99,23.74,-48.47,146.04,64.48,144.74,298.72,7883,696,1037,4341,32
2021-01-06 16:00:00,36.29,-83.55,35.33,-47.03,141.64,80.11,137.68,324.49,8030,767,1061,4457,33
2021-01-06 16:30:00,37.9,-71.17,35.32,-41.6,141.63,88.97,139.23,335.34,8099,874,1067,4616,34
2021-01-06 17:00:00,34.06,-51.87,35.33,-31.08,126.71,138.92,142.74,317.99,8190,955,1112,4791,35
2021-01-06 17:30:00,44.34,-46.62,19.88,-25.11,123.61,134.87,144.0,302.87,8224,1084,1121,4887,36
2021-01-06 18:00:00,38.18,-95.62,19.88,-19.88,129.22,155.51,141.99,298.03,8245,1214,1134,4967,37
2021-01-06 18:30:00,35.93,-5.46,31.44,-6.35,118.27,205.66,139.29,279.66,8109,1313,1135,4990,38
2021-01-06 19:00:00,35.73,10.89,35.32,12.05,112.85,244.35,121.96,285.49,8021,1394,1134,5015,39
2021-01-06 19:30:00,39.82,17.65,35.34,18.01,105.51,239.22,98.29,303.49,8002,1443,1148,5000,40
2021-01-06 20:00:00,39.1,15.43,35.34,15.31,104.95,231.99,84.54,283.48,7960,1499,1161,4970,41
2021-01-06 20:30:00,38.49,33.4,36.85,34.4,99.23,230.32,69.11,297.81,7841,1490,1149,4951,42
2021-01-06 21:00:00,37.9,32.12,35.34,32.37,89.98,221.67,59.51,294.41,7654,1472,1135,4852,43
2021-01-06 21:30:00,35.53,19.77,35.33,19.45,84.49,216.93,57.51,306.26,7604,1455,1136,4733,44
2021-01-06 22:00:00,32.79,8.01,35.34,7.54,73.05,211.77,56.05,302.07,7527,1450,1110,4598,45
2021-01-06 22:30:00,36.71,8.89,35.34,8.55,58.11,201.99,49.07,298.83,7483,1410,1073,4491,46
2021-01-06 23:00:00,35.7,9.25,35.34,9.04,67.82,196.9,44.56,308.56,7379,1384,1056,4433,47
2021-01-06 23:30:00,36.67,28.62,35.84,29.99,71.43,193.24,42.69,288.43,7252,1358,1042,4587,48
2021-01-07 00:00:00,36.26,30.33,36.23,31.13,69.96,186.62,42.04,269.49,7134,1506,1031,4607,1
2021-01-07 00:30:00,38.2,14.27,35.34,14.12,52.07,179.18,39.31,270.67,6967,1513,1029,4466,2
2021-01-07 01:00:00,37.87,-14.26,35.34,-13.94,38.64,189.33,35.67,268.66,6765,1503,1025,4328,3
2021-01-07 01:30:00,35.09,-16.24,35.32,-16.05,37.38,189.18,35.99,261.06,6479,1417,1017,4241,4
2021-01-07 02:00:00,35.35,-24.17,35.34,-24.31,45.2,182.02,30.75,252.77,6237,1352,1040,4100,5
2021-01-07 02:30:00,35.47,-20.66,35.34,-20.8,45.77,170.17,26.01,249.32,6094,1325,1043,4021,6
2021-01-07 03:00:00,35.07,0.02,35.34,0.02,35.19,150.43,26.37,273.06,6030,1309,1035,3968,7
2021-01-07 03:30:00,35.04,-8.43,35.34,-8.81,38.67,153.76,26.95,231.08,6010,1280,1038,3919,8
2021-01-07 04:00:00,35.47,-29.16,37.07,-30.46,35.3,170.31,29.12,223.48,6052,1260,1042,3933,9
2021-01-07 04:30:00,33.11,-7.78,38.04,-7.85,34.59,147.75,28.55,209.99,6135,1253,1054,4022,10
2021-01-07 05:00:00,34.47,-3.52,36.76,-3.63,39.89,127.81,28.06,207.9,6277,1273,1069,4100,11
2021-01-07 05:30:00,34.04,-4.76,36.59,-4.98,35.07,123.97,29.89,202.21,6505,1291,1097,4257,12
2021-01-07 06:00:00,35.5,19.47,35.52,20.87,23.49,116.89,30.9,198.02,6657,1303,1106,4401,13
2021-01-07 06:30:00,32.45,25.0,35.41,27.81,30.17,97.66,33.67,194.37,6801,1300,1136,4558,14
2021-01-07 07:00:00,35.45,29.82,35.33,32.94,44.37,94.62,35.59,174.44,6970,1301,1157,4618,15
2021-01-07 07:30:00,35.0,8.06,25.45,17.68,61.53,104.39,34.58,149.28,7100,1258,1158,4524,16
2021-01-07 08:00:00,36.79,-80.22,35.33,8.63,76.07,141.11,37.46,134.82,7150,1172,1149,4449,17
2021-01-07 08:30:00,36.47,-27.46,35.34,8.1,96.5,148.08,33.31,112.47,7217,1104,1131,4340,18
2021-01-07 09:00:00,34.82,5.26,35.34,5.99,105.56,145.43,30.73,95.99,7214,992,1107,4217,19
2021-01-07 09:30:00,35.29,-28.91,35.34,5.56,109.96,138.02,29.52,83.48,7250,869,1091,4117,20
2021-01-07 10:00:00,35.31,-33.98,59.6,5.35,127.16,134.65,27.92,71.76,7223,755,1073,4064,21
2021-01-07 10:30:00,35.36,-47.72,40.1,5.45,124.56,134.67,25.93,58.63,7197,685,1055,4038,22
2021-01-07 11:00:00,34.51,-33.11,36.45,-1.14,119.0,103.88,25.38,62.15,7204,622,1044,4010,23
2021-01-07 11:30:00,35.37,-28.02,35.34,-31.7,122.65,83.15,24.54,75.43,7169,593,1028,3853,24
2021-01-07 12:00:00,32.81,-47.18,35.34,-14.18,131.27,93.44,24.4,96.1,7170,590,1015,3952,25
2021-01-07 12:30:00,35.14,-11.06,35.34,-10.73,115.5,111.67,25.33,103.92,7093,528,1011,4036,26
2021-01-07 13:00:00,35.5,-12.02,35.34,-13.59,123.83,116.64,27.05,114.69,7034,575,1004,4017,27
2021-01-07 13:30:00,33.55,-21.7,35.34,-24.02,105.46,111.29,30.0,140.39,6919,583,1014,4050,28
2021-01-07 14:00:00,33.18,-24.73,35.34,-27.66,102.49,113.42,33.48,159.38,6878,612,1024,4057,29
2021-01-07 14:30:00,31.32,-20.0,35.34,-22.03,117.44,129.46,35.48,177.01,6997,641,1028,4103,30
2021-01-07 15:00:00,32.71,-21.11,35.34,-23.7,147.86,131.6,39.1,182.21,7044,681,1041,4197,31
2021-01-07 15:30:00,35.41,-24.23,35.34,-25.35,149.98,147.02,42.52,188.34,7221,729,1057,4319,32
2021-01-07 16:00:00,35.33,-14.33,37.17,-14.29,137.13,171.51,48.22,194.64,7499,807,1079,4460,33
2021-01-07 16:30:00,32.79,-10.44,36.22,-11.77,143.49,192.37,53.0,202.61,7689,916,1105,4659,34
2021-01-07 17:00:00,29.64,5.9,38.78,7.28,144.51,213.37,54.95,213.68,7855,1043,1132,4891,35
2021-01-07 17:30:00,31.24,23.35,35.36,25.69,125.14,235.71,62.72,202.54,7913,1171,1158,5026,36
2021-01-07 18:00:00,36.37,31.27,35.34,33.41,124.76,241.8,81.33,206.35,8032,1301,1181,5118,37
2021-01-07 18:30:00,35.53,32.64,35.31,34.06,113.2,248.53,88.33,209.5,8024,1411,1173,5174,38
2021-01-07 19:00:00,35.57,34.4,35.46,34.67,107.28,243.82,79.2,212.9,7979,1500,1165,5215,39
2021-01-07 19:30:00,35.66,35.88,35.53,34.91,90.59,234.41,78.44,232.23,7965,1568,1166,5183,40
2021-01-07 20:00:00,37.5,37.99,36.98,36.35,94.2,246.37,76.57,226.2,7972,1587,1164,5142,41
2021-01-07 20:30:00,37.98,40.91,39.27,38.06,85.51,241.33,71.08,248.61,7857,1586,1159,5097,42
2021-01-07 21:00:00,35.38,38.68,36.84,35.58,95.24,243.22,65.95,276.99,7624,1584,1153,4997,43
2021-01-07 21:30:00,35.45,36.6,35.95,34.83,108.47,244.67,64.04,299.45,7602,1547,1139,4838,44
2021-01-07 22:00:00,34.6,33.78,35.45,33.15,107.1,246.52,54.25,309.74,7509,1511,1121,4698,45
2021-01-07 22:30:00,36.58,33.42,36.55,33.68,87.93,246.35,44.34,316.64,7437,1463,1086,4594,46
2021-01-07 23:00:00,35.13,16.17,35.34,16.31,73.05,232.01,39.31,323.02,7361,1435,1059,4530,47
2021-01-07 23:30:00,35.2,19.73,36.25,20.4,57.28,209.98,36.36,334.44,7236,1422,1046,4682,48
2021-01-08 00:00:00,34.77,31.98,36.52,32.21,41.18,204.2,35.97,319.86,7172,1557,1039,4667,1
2021-01-08 00:30:00,35.21,11.31,35.51,10.84,35.38,190.83,36.44,292.73,6941,1570,1023,4476,2
2021-01-08 01:00:00,34.13,8.57,35.8,8.04,32.47,184.17,35.47,285.83,6761,1527,1003,4333,3
2021-01-08 01:30:00,30.63,8.62,35.34,8.13,37.42,184.62,32.66,283.64,6471,1442,998,4225,4
2021-01-08 02:00:00,27.7,3.25,37.72,2.99,51.1,182.07,30.73,273.19,6248,1396,1001,4090,5
2021-01-08 02:30:00,29.62,1.53,36.13,1.41,49.06,192.71,27.07,268.14,6129,1355,999,4002,6
2021-01-08 03:00:00,30.93,-1.55,35.34,-1.46,47.54,202.54,26.21,268.51,6059,1343,1006,3940,7
2021-01-08 03:30:00,29.89,-0.52,38.51,-0.49,38.16,187.32,26.86,249.33,6010,1323,1008,3923,8
2021-01-08 04:00:00,30.1,0.0,35.34,0.0,41.47,170.17,26.16,226.86,6055,1309,990,3943,9
2021-01-08 04:30:00,32.05,1.32,35.36,1.29,47.7,151.73,30.51,230.3,6169,1302,1015,4027,10
2021-01-08 05:00:00,33.16,9.16,36.15,8.95,52.84,162.91,33.11,214.75,6256,1312,1035,4125,11
2021-01-08 05:30:00,33.45,9.3,40.44,9.11,40.68,156.9,33.66,211.91,6487,1335,1060,4279,12
2021-01-08 06:00:00,32.52,17.58,39.48,17.96,34.23,129.63,32.84,178.84,6634,1353,1080,4404,13
2021-01-08 06:30:00,31.66,29.64,35.36,30.12,50.49,100.86,31.89,140.97,6767,1351,1116,4541,14
2021-01-08 07:00:00,33.02,32.19,35.4,32.26,77.44,82.93,31.93,107.54,6945,1361,1103,4565,15
2021-01-08 07:30:00,32.4,31.06,35.34,30.81,74.9,70.14,31.92,80.52,7053,1324,1108,4465,16
2021-01-08 08:00:00,31.59,29.18,35.42,29.35,94.58,73.77,32.0,65.37,7120,1244,1153,4398,17
2021-01-08 08:30:00,32.0,16.85,35.36,17.35,108.08,75.57,32.3,62.74,7115,1177,1150,4301,18
2021-01-08 09:00:00,31.53,27.95,35.37,28.54,119.28,71.51,32.48,53.84,7078,1096,1147,4171,19
2021-01-08 09:30:00,32.75,30.2,35.83,29.76,105.8,52.95,27.99,54.03,7033,1015,1139,4073,20
2021-01-08 10:00:00,31.25,28.37,43.82,28.35,106.97,49.16,26.51,53.82,6961,944,1124,3974,21
2021-01-08 10:30:00,29.67,25.86,66.16,26.38,108.24,51.01,27.12,53.76,6930,889,1107,3926,22
2021-01-08 11:00:00,31.04,24.77,52.67,25.04,119.93,49.75,26.64,53.11,6893,862,1092,3899,23
2021-01-08 11:30:00,32.5,28.69,38.84,28.5,114.4,47.85,26.48,56.97,6847,859,1064,3893,24
2021-01-08 12:00:00,32.26,12.74,37.86,12.5,110.47,42.0,26.56,57.09,6838,880,1059,3886,25
2021-01-08 12:30:00,32.64,27.26,35.57,26.76,103.63,42.6,27.85,61.21,6802,901,1037,3937,26
2021-01-08 13:00:00,32.52,26.8,35.36,26.25,111.49,56.21,27.3,59.98,6768,795,1007,3957,27
2021-01-08 13:30:00,32.67,20.95,35.36,20.85,114.61,72.8,30.27,66.25,6744,969,1022,3999,28
2021-01-08 14:00:00,33.46,25.25,35.73,24.65,120.43,93.57,32.52,79.25,6765,1023,1047,4098,29
2021-01-08 14:30:00,35.5,20.37,35.36,20.71,117.3,105.38,37.75,95.36,6827,1078,1055,4216,30
2021-01-08 15:00:00,35.49,20.86,35.43,21.22,106.72,117.18,42.86,110.68,6880,1142,1063,4364,31
2021-01-08 15:30:00,35.41,28.67,35.36,28.83,94.42,135.22,44.45,129.43,6978,1220,1068,4543,32
2021-01-08 16:00:00,35.64,29.74,35.71,28.96,96.97,151.89,43.12,152.02,7114,1314,1089,4705,33
2021-01-08 16:30:00,36.53,33.27,36.52,31.84,96.65,158.71,48.6,180.46,7288,1419,1106,4947,34
2021-01-08 17:00:00,37.53,37.16,37.62,34.91,87.05,166.04,49.72,203.29,7474,1535,1149,5202,35
2021-01-08 17:30:00,39.74,39.38,36.67,35.61,88.14,162.74,53.85,223.67,7603,1660,1167,5364,36
2021-01-08 18:00:00,41.72,40.11,36.99,35.92,76.76,162.36,61.17,234.16,7725,1763,1177,5511,37
2021-01-08 18:30:00,44.36,49.72,43.9,42.86,68.85,184.03,58.75,216.91,7726,1861,1174,5590,38
2021-01-08 19:00:00,53.08,61.53,42.83,52.32,57.85,171.05,65.17,204.2,7737,1920,1173,5561,39
2021-01-08 19:30:00,53.79,61.49,35.82,53.48,39.98,173.02,59.56,200.34,7728,1936,1162,5536,40
2021-01-08 20:00:00,43.23,46.08,35.68,42.19,38.38,192.15,73.65,201.75,7741,1876,1164,5412,41
2021-01-08 20:30:00,37.39,40.27,36.98,36.44,41.04,195.18,72.81,187.49,7638,1815,1166,5305,42
2021-01-08 21:00:00,35.66,38.91,35.64,34.96,38.79,187.93,69.52,178.13,7492,1775,1162,5156,43
2021-01-08 21:30:00,35.9,37.93,35.64,34.7,32.91,198.19,59.98,167.91,7513,1710,1134,4997,44
2021-01-08 22:00:00,35.59,36.88,35.75,34.51,33.96,209.67,65.28,161.42,7480,1652,1106,4839,45
2021-01-08 22:30:00,37.16,37.57,37.32,36.35,33.49,213.9,67.37,150.19,7416,1583,1099,4698,46
2021-01-08 23:00:00,36.49,34.64,35.73,34.74,32.04,202.97,60.91,145.13,7323,1532,1082,4617,47
2021-01-08 23:30:00,37.68,35.99,37.45,36.47,24.99,185.55,55.06,132.26,7225,1498,1058,4761,48
2021-01-09 00:00:00,36.82,37.06,37.35,36.45,20.7,170.27,45.79,119.03,7110,1630,1049,4737,1
2021-01-09 00:30:00,35.52,34.74,35.65,34.57,12.33,157.67,40.35,117.7,6950,1596,1038,4552,2
2021-01-09 01:00:00,36.57,35.65,35.78,34.67,8.92,142.56,38.23,116.63,6748,1541,1031,4409,3
2021-01-09 01:30:00,35.29,35.81,40.11,34.3,6.59,142.78,38.37,105.9,6505,1445,1032,4308,4
2021-01-09 02:00:00,35.2,36.93,40.16,34.38,5.1,137.21,36.71,108.55,6247,1389,1022,4157,5
2021-01-09 02:30:00,34.9,36.06,38.31,33.77,4.65,132.29,36.04,99.37,6085,1354,1023,4104,6
2021-01-09 03:00:00,35.07,37.29,39.29,34.49,7.34,128.44,35.01,73.58,5989,1336,1025,4012,7
2021-01-09 03:30:00,35.46,38.05,39.44,34.86,5.08,131.13,33.34,54.34,5936,1312,1021,3988,8
2021-01-09 04:00:00,35.46,38.5,39.02,34.94,4.29,128.07,33.26,42.92,5948,1294,1025,3962,9
2021-01-09 04:30:00,35.18,39.25,36.56,34.99,5.23,99.39,35.56,36.56,5999,1286,1028,3984,10
2021-01-09 05:00:00,34.86,39.95,36.45,35.03,6.9,79.6,35.08,40.73,6021,1294,1031,4013,11
2021-01-09 05:30:00,35.48,40.15,36.51,35.4,5.57,100.1,35.19,50.62,6129,1296,1041,4036,12
2021-01-09 06:00:00,35.38,40.07,36.53,35.43,7.48,85.66,35.15,60.48,6224,1297,1050,4055,13
2021-01-09 06:30:00,35.17,38.86,36.01,34.83,17.29,80.58,35.07,77.95,6298,1287,1062,4125,14
2021-01-09 07:00:00,32.72,35.94,35.47,32.29,28.12,71.18,35.05,91.71,6385,1277,1077,4144,15
2021-01-09 07:30:00,31.54,33.39,35.4,30.34,39.52,48.38,35.18,80.48,6442,1232,1093,4089,16
2021-01-09 08:00:00,32.44,33.32,35.36,30.35,44.27,24.2,35.32,71.52,6485,1166,1102,4027,17
2021-01-09 08:30:00,33.09,34.26,35.36,30.82,47.73,15.24,34.96,79.87,6591,1106,1095,3977,18
2021-01-09 09:00:00,33.28,33.94,36.29,30.82,50.65,9.08,35.17,65.74,6538,1036,1095,3878,19
2021-01-09 09:30:00,32.9,32.41,35.98,30.44,53.23,6.82,35.1,56.6,6498,974,1086,3835,20
2021-01-09 10:00:00,29.09,28.55,36.51,27.0,54.91,1.7,35.08,48.66,6360,940,1069,3770,21
2021-01-09 10:30:00,30.99,31.21,36.55,29.21,57.08,0.6,30.77,50.52,6317,936,1059,3813,22
2021-01-09 11:00:00,29.1,29.61,36.0,27.69,57.54,5.14,29.4,50.5,6256,945,1045,3802,23
2021-01-09 11:30:00,32.49,32.62,35.75,30.91,58.5,8.94,31.8,50.78,6105,963,1036,3832,24
2021-01-09 12:00:00,32.34,32.91,35.36,31.23,58.65,9.76,32.52,51.48,6005,991,1032,3881,25
2021-01-09 12:30:00,32.47,33.49,35.36,31.68,58.79,12.04,34.27,47.83,5963,1020,1024,3888,26
2021-01-09 13:00:00,32.46,34.01,35.36,32.08,58.47,22.92,45.58,41.92,5991,1067,1020,3960,27
2021-01-09 13:30:00,32.42,35.46,35.36,32.93,57.6,31.6,41.82,28.32,5965,1101,1023,4053,28
2021-01-09 14:00:00,32.34,35.94,35.36,33.48,57.56,41.1,38.77,23.36,6002,1139,1023,4128,29
2021-01-09 14:30:00,33.64,37.09,35.7,34.7,55.46,44.97,57.09,20.93,6089,1190,1023,4276,30
2021-01-09 15:00:00,32.89,38.74,35.36,34.95,53.74,42.83,54.91,23.63,6220,1262,1038,4461,31
2021-01-09 15:30:00,34.47,40.63,35.58,36.59,52.11,51.18,58.79,23.35,6421,1357,1047,4721,32
2021-01-09 16:00:00,35.39,41.87,35.61,38.19,48.14,57.18,63.03,19.61,6652,1455,1073,4968,33
2021-01-09 16:30:00,37.44,43.27,36.17,41.33,45.45,76.47,66.81,20.62,6873,1552,1109,5250,34
2021-01-09 17:00:00,39.39,52.11,41.42,50.2,39.11,96.33,68.32,33.5,7169,1656,1141,5488,35
2021-01-09 17:30:00,43.49,53.63,47.38,50.78,37.53,111.64,67.62,41.82,7428,1808,1169,5697,36
2021-01-09 18:00:00,51.49,55.67,52.19,53.35,33.09,117.64,69.21,56.66,7687,1934,1176,5891,37
2021-01-09 18:30:00,47.8,68.91,60.89,62.61,23.91,112.66,74.7,64.16,7785,2048,1187,5960,38
2021-01-09 19:00:00,57.07,65.8,56.92,58.76,15.25,115.18,66.73,90.32,7787,2142,1170,5961,39
2021-01-09 19:30:00,61.8,70.19,59.66,62.8,13.45,112.94,59.79,122.44,7772,2158,1142,5814,40
2021-01-09 20:00:00,48.58,53.97,49.36,49.65,13.08,125.68,51.47,139.82,7800,2100,1134,5611,41
2021-01-09 20:30:00,43.16,47.42,49.04,43.9,13.34,123.68,49.11,139.71,7725,2019,1138,5492,42
2021-01-09 21:00:00,44.72,48.14,39.5,45.9,17.76,132.29,49.77,143.65,7564,1957,1108,5327,43
2021-01-09 21:30:00,38.95,41.53,35.36,39.32,15.53,146.46,55.69,148.59,7457,1876,1061,5149,44
2021-01-09 22:00:00,38.82,42.49,35.36,38.77,8.17,167.38,62.1,124.69,7351,1795,1038,4966,45
2021-01-09 22:30:00,40.7,44.92,35.54,41.03,4.16,187.01,70.44,93.95,7322,1730,1016,4808,46
2021-01-09 23:00:00,38.6,41.41,35.36,38.42,0.28,175.57,74.76,79.31,7137,1674,996,4701,47
2021-01-09 23:30:00,39.28,43.0,35.36,40.44,0.35,166.81,70.85,68.41,6967,1627,986,4830,48
2021-01-10 00:00:00,39.5,47.82,35.87,42.06,0.11,147.15,74.31,63.37,6849,1746,972,4774,1
2021-01-10 00:30:00,48.09,57.23,40.11,50.5,0.16,138.16,70.49,49.81,6679,1693,983,4594,2
2021-01-10 01:00:00,48.28,57.83,40.29,51.66,0.2,136.04,65.06,32.41,6503,1615,995,4450,3
2021-01-10 01:30:00,40.92,50.19,37.77,44.28,-0.05,147.07,60.77,20.29,6258,1518,1000,4283,4
2021-01-10 02:00:00,38.87,48.39,36.48,42.07,-0.03,149.19,61.74,21.33,6063,1463,999,4174,5
2021-01-10 02:30:00,39.15,48.66,36.64,42.2,-0.03,119.0,69.59,24.83,5934,1425,994,4066,6
2021-01-10 03:00:00,39.09,49.09,36.31,42.33,-0.09,104.68,69.83,34.76,5871,1403,986,4002,7
2021-01-10 03:30:00,38.71,47.12,35.85,41.19,-0.07,110.06,63.74,39.98,5826,1376,980,3977,8
2021-01-10 04:00:00,37.95,45.45,36.65,39.86,-0.03,119.3,55.26,43.16,5839,1356,991,3939,9
2021-01-10 04:30:00,38.52,45.67,35.61,40.18,0.12,128.9,51.45,64.92,5893,1346,998,3945,10
2021-01-10 05:00:00,38.86,45.79,37.29,40.46,0.22,126.87,48.9,79.09,5893,1341,996,3979,11
2021-01-10 05:30:00,38.7,47.05,37.08,40.72,0.23,105.49,47.68,70.35,5949,1338,1002,3978,12
2021-01-10 06:00:00,34.73,39.89,31.09,34.67,2.72,109.03,48.61,91.67,5977,1319,1009,4008,13
2021-01-10 06:30:00,30.97,33.5,26.55,29.69,12.08,117.81,44.39,86.45,5992,1304,1020,4001,14
2021-01-10 07:00:00,30.85,34.88,31.11,30.46,24.95,111.08,41.55,67.41,6013,1292,1036,4055,15
2021-01-10 07:30:00,26.27,29.18,26.17,25.43,35.65,95.56,39.11,60.87,6046,1250,1059,3956,16
2021-01-10 08:00:00,25.42,28.73,37.79,25.04,41.5,82.42,39.85,50.99,6053,1199,1069,3941,17
2021-01-10 08:30:00,25.03,27.38,38.66,24.07,45.3,58.78,36.64,46.57,6074,1146,1081,3873,18
2021-01-10 09:00:00,25.03,26.51,38.67,23.66,48.57,40.87,32.22,45.37,6052,1130,1077,3811,19
2021-01-10 09:30:00,27.37,28.75,38.49,25.8,51.3,35.7,33.97,31.78,6043,1104,1064,3815,20
2021-01-10 10:00:00,23.21,25.35,38.67,22.08,53.48,35.44,33.94,32.47,5944,1121,1048,3823,21
2021-01-10 10:30:00,28.08,30.68,38.67,27.2,54.24,33.62,26.28,37.78,5947,1153,1040,3843,22
2021-01-10 11:00:00,15.89,16.96,38.66,15.44,49.8,35.24,23.54,41.33,5913,1176,1034,3928,23
2021-01-10 11:30:00,18.38,18.8,38.65,17.7,54.55,27.71,26.46,37.92,5886,1186,1025,4022,24
2021-01-10 12:00:00,25.65,27.41,38.65,25.61,56.09,39.84,27.15,25.36,5914,1247,1018,4168,25
2021-01-10 12:30:00,27.31,31.36,38.66,28.46,56.21,33.38,26.31,23.0,5962,1295,1011,4290,26
2021-01-10 13:00:00,32.97,38.76,38.07,34.89,49.69,32.67,24.88,20.03,6032,1348,1008,4438,27
2021-01-10 13:30:00,32.13,39.23,38.09,35.23,60.83,28.26,25.19,17.86,6148,1398,1016,4627,28
2021-01-10 14:00:00,32.29,39.08,33.7,34.8,53.41,17.11,27.15,16.24,6286,1460,1025,4752,29
2021-01-10 14:30:00,35.77,47.67,36.3,40.74,48.33,12.46,22.62,16.07,6454,1551,1025,5036,30
2021-01-10 15:00:00,35.01,47.43,34.69,41.01,53.91,23.94,21.43,18.43,6719,1614,1037,5299,31
2021-01-10 15:30:00,34.72,55.73,86.58,49.43,59.11,32.41,22.8,15.93,6987,1680,1052,5587,32
2021-01-10 16:00:00,35.76,61.58,44.44,55.29,70.06,38.89,19.42,20.26,7278,1790,1071,5903,33
2021-01-10 16:30:00,36.35,65.57,55.67,58.52,79.98,41.26,20.28,20.63,7572,1912,1087,6246,34
2021-01-10 17:00:00,36.3,69.18,55.99,61.42,78.03,43.61,26.17,22.15,7937,2057,1133,6623,35
2021-01-10 17:30:00,44.92,63.37,48.44,52.9,73.06,53.49,25.94,19.81,8282,2251,1165,6755,36
2021-01-10 18:00:00,48.98,67.25,51.44,56.53,77.91,40.5,22.8,19.33,8456,2289,1196,6871,37
2021-01-10 18:30:00,70.15,97.38,60.46,79.37,63.99,35.35,23.46,16.55,8510,2381,1168,6964,38
